pollutant_name,test_date,reason,sample_concentration,emittion_threshold,deviation_percentage,emittion_rate,link,x,y,name,errors
עופרת ותרכובותיה,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
אנטימון ותרכובותיו,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
סלניום ותרכובותיו,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
בדיל ותרכובותיו,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
טלוריום ותרכובותיו,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
תאליום ותרכובותיו,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ואנאדיום ותרכובותיו,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
כספית ותרכובותיה,16/03/2022,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
כלור,16/03/2022,תקופתי מתוכנן,0.6200,3.0000,אין חריגה,0.0085,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
"כלור, תרכובות אנאורגניות גזיות",16/03/2022,תקופתי מתוכנן,אין נתונים,30.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
תחמוצות גופרית,16/03/2022,תקופתי מתוכנן,125.7000,350.0000,אין חריגה,1.7326,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ניקל,01/11/2015,תקופתי מתוכנן,0.0240,אין נתונים,לא רלוונטי,0.0004,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
קובאלט,07/10/2014,תקופתי מתוכנן,0.0120,אין נתונים,לא רלוונטי,0.0003,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
"ברום ותרכובותיו הגזיות, מחושב כ-HBR",07/08/2013,תקופתי מתוכנן,0.54,אין נתונים,לא רלוונטי,0.0081,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
פלואור ותרכובותיו הגזיות,07/08/2013,תקופתי מתוכנן,0.56,אין נתונים,לא רלוונטי,0.0084,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ברום,07/08/2013,תקופתי מתוכנן,0.52,אין נתונים,לא רלוונטי,0.0079,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
בנזופרין,22/11/2009,תקופתי מתוכנן,0.0039,אין נתונים,לא רלוונטי,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
חלקיקים,25/04/2022,תקופתי מתוכנן,אין נתונים,10.0000,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
"כלור, תרכובות אנאורגניות גזיות",25/04/2022,תקופתי מתוכנן,אין נתונים,30.0000,אין נתונים,0.2238,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ארסן ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
קאדמיום ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
קובאלט ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
כרום ותרכובותיו,12/08/2021,תקופתי מתוכנן,0.0046,אין נתונים,לא רלוונטי,0.0005,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
נחושת ותרכובותיה,12/08/2021,תקופתי מתוכנן,0.0164,אין נתונים,לא רלוונטי,0.0019,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
מאנגאן ותרכובותיו,12/08/2021,תקופתי מתוכנן,0.0053,אין נתונים,לא רלוונטי,0.0006,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ניקל ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
עופרת ותרכובותיה,12/08/2021,תקופתי מתוכנן,0.0172,אין נתונים,לא רלוונטי,0.0021,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
אנטימון ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
סלניום ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
בדיל ותרכובותיו,12/08/2021,תקופתי מתוכנן,0.0181,אין נתונים,לא רלוונטי,0.0022,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
טלוריום ותרכובותיו,12/08/2021,תקופתי מתוכנן,0.0221,אין נתונים,לא רלוונטי,0.0004,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
תאליום ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ואנאדיום ותרכובותיו,12/08/2021,תקופתי מתוכנן,אין נתונים,אין נתונים,אין נתונים,אין נתונים,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
כספית ותרכובותיה,12/08/2021,תקופתי מתוכנן,0.0187,אין נתונים,לא רלוונטי,0.0022,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
כלור,12/08/2021,תקופתי מתוכנן,1.1200,3.0000,אין חריגה,0.1320,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
ניקל,16/03/2015,תקופתי מתוכנן,0.0007,אין נתונים,לא רלוונטי,0.0001,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
קובאלט,24/04/2014,תקופתי מתוכנן,0.0121,אין נתונים,לא רלוונטי,0.0017,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
פלואור ותרכובותיו הגזיות,29/10/2013,תקופתי מתוכנן,0.20,אין נתונים,לא רלוונטי,0.04,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
"ברום ותרכובותיו הגזיות, מחושב כ-HBR",29/10/2013,תקופתי מתוכנן,0.20,אין נתונים,לא רלוונטי,0.03,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=62146,31.02544885834583,35.36075214984981,מגנזיום_ים_המלח_בעמ__,
חלקיקים,13/02/2019,תקופתי מתוכנן,33.4060,50.0000,אין חריגה,0.1219,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
תחמוצות גופרית,13/02/2019,תקופתי מתוכנן,1253.0870,850.0000,56.9812,4.5726,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
תחמוצות חנקן,13/02/2019,תקופתי מתוכנן,421.6608,350.0000,28.2863,1.5387,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
פחמן חד-חמצני,13/02/2019,תקופתי מתוכנן,3.3750,80.0000,אין חריגה,0.0123,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
חלקיקים,13/02/2019,תקופתי מתוכנן,33.1101,50.0000,אין חריגה,0.0881,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
תחמוצות גופרית,13/02/2019,תקופתי מתוכנן,1319.6848,850.0000,66.1148,3.5104,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
תחמוצות חנקן,13/02/2019,תקופתי מתוכנן,409.4236,350.0000,25.1589,1.0891,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
פחמן חד-חמצני,13/02/2019,תקופתי מתוכנן,2.3750,80.0000,אין חריגה,0.0063,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
חלקיקים,26/08/2010,תקופתי מתוכנן,8.80,אין נתונים,לא רלוונטי,0.0152,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=178661,32.498186027345724,35.503735476202074,מוצרי_עוף_טוב_(2001)_בעמ__,
חלקיקים,24/09/2020,תקופתי מתוכנן,1.0979,20.0000,אין חריגה,0.0172,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
דיאוקטילפתאלאט,24/09/2020,תקופתי מתוכנן,0.2994,אין נתונים,לא רלוונטי,0.0047,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
טולואן,24/09/2020,תקופתי מתוכנן,10.8665,אין נתונים,לא רלוונטי,0.1700,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
דיכלורומתאן,24/09/2020,תקופתי מתוכנן,14.5630,אין נתונים,לא רלוונטי,0.2279,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
טטראהידרופוראן,24/09/2020,תקופתי מתוכנן,2.9720,אין נתונים,לא רלוונטי,0.0465,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
טטרהכלורואתילן,24/09/2020,תקופתי מתוכנן,2.9720,אין נתונים,לא רלוונטי,0.0465,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
TOC,24/09/2020,תקופתי מתוכנן,22.5962,50.0000,אין חריגה,0.3536,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
VOC,24/09/2020,תקופתי מתוכנן,13.7635,אין נתונים,לא רלוונטי,0.2154,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
טריכלורואתילן,18/04/2017,תקופתי מתוכנן,2.1600,אין נתונים,לא רלוונטי,0.0352,https://www.gov.il/apps/sviva/airq/atar_digumi_arubut_details?mifalkey=54736,32.10850789231321,34.969066590991055,אדסטיק_אינוביישנס_בעמ,
